results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
642	albuterol	0.75	0.72	0.78	2.21639e-41	2036	171321	135772	8555210	642	albuterol	asthma	0.66	0.59	0.73	9.164794e-16	490	37818	1260	63850	642	albuterol	asthma	4	65	0.59	0.41	0.83	0.001679105	48	5787	113	7983	642	albuterol	asthma	0.73	0.41	1.25	0.2571159	20	2282	49	4054	642	albuterol	asthma	0.64	0.41	0.97	0.03244315	33	5906	79	9002	642	albuterol	asthma	-0.42	0.657046819815057	0.16	0.01102781	-0.04	0	6.186111e-36	0.03	0.16	0.8523541	8214258
643	colestipol	0.63	0.38	0.98	0.04239966	19	1914	137789	8724617	643	colestipol	crohn s disease	0.88	0.02	4.98	1	1	424	395	147969	643	colestipol	crohn s disease	15	63	0	0	16.08	1	0	87	86	31269	643	colestipol	crohn s disease	0	0	33.78	1	0	39	43	14064	643	colestipol	crohn s disease	0	0	20.3	1	0	81	57	24064	643	colestipol	crohn s disease	-11.36	1.16523812464762e-05	359.83	0.9748247	-0.02	0.01	0.001486785	0.2	0.2	0.3351844	8383488
644	sulfacytine	0	0	2377.91	1	0	1	137808	8726530	644	sulfacytine	elevated mood	0	0	541.39	1	0	1	4	55	644	sulfacytine	elevated mood	16.8	30.4	0	0	Inf	1	0	0	0	2	644	sulfacytine	elevated mood	0	0	58.45	1	0	1	2	2	644	sulfacytine	elevated mood	0	0	Inf	1	0	0	0	1	644	sulfacytine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
645	beclomethasone dipropionate	1.04	0.87	1.24	0.6247385	134	8142	137674	8718389	645	beclomethasone dipropionate	asthma	0.55	0.32	0.87	0.007146956	18	1893	1732	99775	645	beclomethasone dipropionate	asthma	4	65	0	0	7.04	1	0	47	161	13723	645	beclomethasone dipropionate	asthma	0	0	18	1	0	21	69	6315	645	beclomethasone dipropionate	asthma	0	0	8.85	1	0	58	112	14850	645	beclomethasone dipropionate	asthma	-11.53	9.83070408721951e-06	257.53	0.9643036	-0.04	0	7.94148e-36	0.05	0.16	0.7771849	8214258
646	dacarbazine	0.07	0.01	0.19	5.959958e-16	3	2894	137805	8723637	646	dacarbazine	hodgkin s disease	0	0	4.47	0.5779982	0	1205	4	3548	646	dacarbazine	hodgkin s disease	NA	NA	0	0	Inf	1	0	0	0	0	646	dacarbazine	hodgkin s disease	0	0	Inf	1	0	123	0	395	646	dacarbazine	hodgkin s disease	0	0	Inf	1	0	95	0	317	646	dacarbazine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
647	oxybutynin chloride	0.95	0.8	1.12	0.5727694	149	9938	137659	8716593	647	oxybutynin chloride	multiple sclerosis	1.25	0.74	1.98	0.3519375	18	1974	3170	433540	647	oxybutynin chloride	multiple sclerosis	26.4	65.1	0.68	0.08	2.49	1	2	431	389	57103	647	oxybutynin chloride	multiple sclerosis	1.39	0.03	8.11	0.5180966	1	74	137	14072	647	oxybutynin chloride	multiple sclerosis	0.75	0.09	2.73	1	2	474	296	52295	647	oxybutynin chloride	multiple sclerosis	0.02	1.02020134002676	0.58	0.9690067	-0.02	0	2.583253e-08	0.54	0.1	1.998789e-07	8673518
648	naproxen	2.23	2.12	2.34	2.252831e-181	1692	48348	136116	8678183	648	naproxen	rheumatoid arthritis	4.42	3.21	5.95	6.545599e-16	47	7315	663	455762	648	naproxen	rheumatoid arthritis	33.1	75	2.42	0.87	5.41	0.04328312	6	1891	148	112925	648	naproxen	rheumatoid arthritis	1.22	0.03	7.23	0.5636146	1	476	43	25051	648	naproxen	rheumatoid arthritis	2.93	1.05	6.56	0.02013893	6	1716	128	107125	648	naproxen	rheumatoid arthritis	0.87	2.38691085352428	0.39	0.02407782	-0.01	0.01	0.02746125	0.35	0.17	0.04173198	81345468
649	lomustine	0.33	0.07	0.98	0.04129598	3	568	137805	8725963	649	lomustine	brain neoplasm malignant	0	0	135.91	1	0	89	2	2259	649	lomustine	brain neoplasm malignant	NA	NA	0	0	Inf	1	0	0	0	0	649	lomustine	brain neoplasm malignant	0	0	Inf	1	0	17	0	372	649	lomustine	brain neoplasm malignant	0	0	Inf	1	0	19	0	270	649	lomustine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
650	beta carotene	1.66	0.75	3.19	0.1280372	9	343	137799	8726188	650	beta carotene	supplementation therapy	0	0	65.28	1	0	13	86	16822	650	beta carotene	supplementation therapy	25.2	63.8	0	0	466.12	1	0	2	35	3059	650	beta carotene	supplementation therapy	0	0	515.46	1	0	3	10	1978	650	beta carotene	supplementation therapy	0	0	5304.76	1	0	1	29	4300	650	beta carotene	supplementation therapy	-10.33	3.26390870023928e-05	715.7	0.9884878	-0.02	0.01	0.002295039	-0.18	0.37	0.625183	863218
651	chloroxine	0	0	8	1	0	31	137808	8726500	651	chloroxine	atrial fibrillation	0	0	2025.15	1	0	3	141	112073	651	chloroxine	atrial fibrillation	48.5	81.1	0	0	Inf	1	0	0	35	28312	651	chloroxine	atrial fibrillation	0	0	Inf	1	0	0	22	22107	651	chloroxine	atrial fibrillation	0	0	Inf	1	0	0	17	18010	651	chloroxine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
652	azatadine maleate	0	0	6.64	1	0	37	137808	8726494	652	azatadine maleate	malignant melanoma of sites other than skin	0	0	Inf	1	0	3	0	13	652	azatadine maleate	malignant melanoma of sites other than skin	NA	NA	0	0	Inf	1	0	0	0	0	652	azatadine maleate	malignant melanoma of sites other than skin	0	0	Inf	1	0	0	0	1	652	azatadine maleate	malignant melanoma of sites other than skin	0	0	Inf	1	0	0	0	5	652	azatadine maleate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
653	fenoprofen calcium	0.63	0.02	3.61	1	1	100	137807	8726431	653	fenoprofen calcium	rheumatoid arthritis	0	0	113.4	1	0	23	710	463054	653	fenoprofen calcium	rheumatoid arthritis	33.1	75	0	0	Inf	1	0	0	154	114816	653	fenoprofen calcium	rheumatoid arthritis	0	0	Inf	1	0	0	44	25527	653	fenoprofen calcium	rheumatoid arthritis	0	0	Inf	1	0	0	134	108841	653	fenoprofen calcium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
655	clotrimazole	0.67	0.53	0.83	0.0001326248	83	7845	137725	8718686	655	clotrimazole	pain	1.66	1.04	2.51	0.02927729	23	558	4771	191601	655	clotrimazole	pain	24.5	76.8	0.54	0.01	3.08	1	1	135	479	35019	655	clotrimazole	pain	1.23	0.03	7.2	0.561887	1	56	224	15400	655	clotrimazole	pain	0	0	3.22	0.633839	0	104	305	27038	655	clotrimazole	pain	-0.59	0.554327284734507	1	0.5579174	-0.02	0	2.39291e-24	0.28	0.09	0.0013098	8431288
656	isoflurane	0.03	0	0.19	9.48267e-12	1	1882	137807	8724649	656	isoflurane	anaesthesia	1.05	0.02	7.24	1	1	531	11	6121	656	isoflurane	anaesthesia	64	64	0	0	Inf	1	0	0	0	0	656	isoflurane	anaesthesia	0	0	Inf	1	0	23	0	365	656	isoflurane	anaesthesia	0	0	1078.13	1	0	17	1	477	656	isoflurane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
657	tolmetin sodium	0.79	0.1	2.91	1	2	160	137806	8726371	657	tolmetin sodium	rheumatoid arthritis	0	0	104.11	1	0	25	710	463052	657	tolmetin sodium	rheumatoid arthritis	33.1	75	0	0	16384	1	0	1	154	114815	657	tolmetin sodium	rheumatoid arthritis	0	0	Inf	1	0	0	44	25527	657	tolmetin sodium	rheumatoid arthritis	0	0	16384	1	0	1	134	108840	657	tolmetin sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
658	sodium iodide i-123	0	0	10.52	1	0	24	137808	8726507	658	sodium iodide i-123	scan thyroid gland	0	0	Inf	1	0	10	0	22	658	sodium iodide i-123	scan thyroid gland	NA	NA	0	0	Inf	1	0	0	0	0	658	sodium iodide i-123	scan thyroid gland	0	0	Inf	1	0	0	0	0	658	sodium iodide i-123	scan thyroid gland	0	0	Inf	1	0	1	0	5	658	sodium iodide i-123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
659	protirelin	0	0	10.52	1	0	24	137808	8726507	659	protirelin	diagnostic procedure	0	0	667.14	1	0	11	4	4390	659	protirelin	diagnostic procedure	NA	NA	0	0	Inf	1	0	0	0	0	659	protirelin	diagnostic procedure	0	0	Inf	1	0	0	0	840	659	protirelin	diagnostic procedure	0	0	Inf	1	0	0	0	1176	659	protirelin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
660	soybean oil	0	0	0.78	0.01728976	0	303	137808	8726228	660	soybean oil	prophylaxis	0	0	21.31	1	0	39	487	104304	660	soybean oil	prophylaxis	31.5	82.4	0	0	657.5	1	0	3	87	23891	660	soybean oil	prophylaxis	0	0	415.01	1	0	4	51	13755	660	soybean oil	prophylaxis	0	0	10321.07	1	0	1	46	14513	660	soybean oil	prophylaxis	-9.23	9.80532362252201e-05	390.31	0.9811386	-0.02	0	0.0001977438	0.2	0.2	0.3272253	8283708
661	menotropins\>	0	0	0.29	5.730143e-06	0	812	137808	8725719	661	menotropins\>	in vitro fertilisation	0	0	Inf	1	0	281	0	847	661	menotropins\>	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	661	menotropins\>	in vitro fertilisation	0	0	Inf	1	0	0	0	1	661	menotropins\>	in vitro fertilisation	0	0	Inf	1	0	41	0	149	661	menotropins\>	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
663	lactulose	0.44	0.37	0.52	9.93546e-31	152	21752	137656	8704779	663	lactulose	constipation	1.11	0.73	1.63	0.6105883	29	3167	326	39495	663	lactulose	constipation	20	71.6	1.77	0.84	3.4	0.09826005	11	588	66	6247	663	lactulose	constipation	2.16	0.87	4.69	0.06169283	8	461	42	5228	663	lactulose	constipation	1.37	0.27	4.37	0.4894754	3	450	35	7184	663	lactulose	constipation	0.62	1.85892804184634	0.33	0.05594691	-0.03	0	1.402063e-12	0.6	0.22	0.005711118	8134248
664	loxapine	4.38	3.39	5.58	9.602716e-23	70	1013	137738	8725518	664	loxapine	psychotic disorder	2.48	1.39	4.16	0.001736127	17	120	803	14057	664	loxapine	psychotic disorder	15	67.1	0.89	0.02	5.57	1	1	23	101	2057	664	loxapine	psychotic disorder	0	0	4.74	1	0	20	61	1389	664	loxapine	psychotic disorder	6.63	0.12	84.18	0.1801197	1	3	54	1079	664	loxapine	psychotic disorder	-0.17	0.843664816596384	1.03	0.8706232	-0.02	0.01	0.002681495	-0.24	0.19	0.2165778	826078
665	clemastine fumarate	0.12	0.01	0.44	2.481779e-05	2	1039	137806	8725492	665	clemastine fumarate	premedication	0	0	5.11	1	0	181	117	28561	665	clemastine fumarate	premedication	17.6	69.6	0	0	118.09	1	0	10	20	4938	665	clemastine fumarate	premedication	0	0	2065.24	1	0	2	8	2839	665	clemastine fumarate	premedication	0	0	124.9	1	0	10	16	4082	665	clemastine fumarate	premedication	-10.83	1.97966069719794e-05	690.59	0.9874925	-0.01	0.01	0.1785786	-0.36	0.44	0.4079021	869578
667	lithium citrate	5.88	3.62	9.11	2.100444e-10	22	237	137786	8726294	667	lithium citrate	schizoaffective disorder	0	0	1.3	0.1139696	0	49	528	8742	667	lithium citrate	schizoaffective disorder	19.5	53.9	0	0	Inf	1	0	0	76	1076	667	lithium citrate	schizoaffective disorder	0	0	Inf	1	0	0	59	811	667	lithium citrate	schizoaffective disorder	0	0	Inf	1	0	0	27	701	667	lithium citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
668	bethanidine	0	0	69.1	1	0	5	137808	8726526	668	bethanidine	NA	0	0	Inf	1	0	0	0	0	668	bethanidine	NA	NA	NA	0	0	Inf	1	0	0	0	0	668	bethanidine	NA	0	0	Inf	1	0	0	0	0	668	bethanidine	NA	0	0	Inf	1	0	0	0	0	668	bethanidine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
670	loperamide	0.62	0.55	0.69	2.378546e-20	320	32727	137488	8693804	670	loperamide	diarrhoea	0.67	0.44	1.01	0.04847643	45	9289	59	8172	670	loperamide	diarrhoea	40	76.3	0.83	0.29	2.41	0.8101148	10	2491	8	1644	670	loperamide	diarrhoea	0.96	0.23	4.63	1	6	1441	4	920	670	loperamide	diarrhoea	0.5	0.14	1.73	0.2506063	6	2501	7	1452	670	loperamide	diarrhoea	-0.29	0.748263567578565	0.43	0.5034321	-0.02	0.01	0.1053157	0.2	0.42	0.6321632	863378
671	sincalide	0	0	2.01	0.2702114	0	118	137808	8726413	671	sincalide	hepatobiliary scan	0	0	Inf	1	0	68	0	23	671	sincalide	hepatobiliary scan	NA	NA	0	0	Inf	1	0	0	0	0	671	sincalide	hepatobiliary scan	0	0	Inf	1	0	14	0	1	671	sincalide	hepatobiliary scan	0	0	Inf	1	0	40	0	4	671	sincalide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
673	somatropin	0.24	0.13	0.4	7.729447e-12	14	3718	137794	8722813	673	somatropin	growth hormone deficiency	0.79	0.24	2.1	0.8215764	5	1458	27	6259	673	somatropin	growth hormone deficiency	11.5	29.2	0	0	5.2	0.5793719	0	139	4	472	673	somatropin	growth hormone deficiency	0.9	0.02	8.17	1	1	155	5	701	673	somatropin	growth hormone deficiency	0	0	Inf	1	0	103	0	444	673	somatropin	growth hormone deficiency	-0.1	0.90483741803596	1.1	0.927145	0	0.03	0.99125	17.6	2060.54	0.993184	814098
674	halazepam	12.67	4.31	30.92	1.841724e-05	6	30	137802	8726501	674	halazepam	anxiety	22.47	5.33	108.46	1.013145e-05	6	4	5869	87949	674	halazepam	anxiety	17	69	0	0	Inf	1	0	0	898	16708	674	halazepam	anxiety	0	0	Inf	1	0	0	451	6394	674	halazepam	anxiety	0	0	Inf	1	0	0	554	15220	674	halazepam	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
675	diflorasone diacetate	0.4	0.01	2.28	0.5261926	1	157	137807	8726374	675	diflorasone diacetate	psoriasis	0	0	71.03	1	0	22	419	162440	675	diflorasone diacetate	psoriasis	24.7	72.9	0	0	464.37	1	0	4	140	42926	675	diflorasone diacetate	psoriasis	0	0	1440.04	1	0	2	80	21411	675	diflorasone diacetate	psoriasis	0	0	2019.61	1	0	2	75	27540	675	diflorasone diacetate	psoriasis	-7.79	0.000413852883978762	267.12	0.9767213	-0.01	0.01	0.02446373	0.32	0.16	0.05031381	8491108
676	difenoxin	0	0	7.74	1	0	32	137808	8726499	676	difenoxin	hypertension	0	0	157.5	1	0	5	2235	322268	676	difenoxin	hypertension	32.2	80.7	0	0	1116.53	1	0	2	297	61478	676	difenoxin	hypertension	0	0	6348.5	1	0	1	176	31803	676	difenoxin	hypertension	0	0	8797.69	1	0	1	155	40536	676	difenoxin	hypertension	-7.51	0.000547581088714126	227.1	0.9736197	-0.03	0	6.019406e-26	0.34	0.11	0.002160812	8726728
677	etidocaine	0	0	2377.91	1	0	1	137808	8726530	677	etidocaine	arthritis	0	0	5593.56	1	0	1	361	56733	677	etidocaine	arthritis	32	75	0	0	Inf	1	0	0	33	7065	677	etidocaine	arthritis	0	0	Inf	1	0	0	7	2548	677	etidocaine	arthritis	0	0	Inf	1	0	0	34	7293	677	etidocaine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
678	clocortolone pivalate	2.22	0.6	5.85	0.1127995	4	114	137804	8726417	678	clocortolone pivalate	psoriasis	0	0	196.89	1	0	9	419	162453	678	clocortolone pivalate	psoriasis	24.7	72.9	0	0	737.84	1	0	3	140	42927	678	clocortolone pivalate	psoriasis	0	0	1440.04	1	0	2	80	21411	678	clocortolone pivalate	psoriasis	0	0	11703.11	1	0	1	75	27541	678	clocortolone pivalate	psoriasis	-7.99	0.000338834083363426	307.93	0.979296	-0.01	0.01	0.024415	0.32	0.16	0.05027755	8491108
679	chlorhexidine gluconate	0.95	0.75	1.19	0.6952629	77	5150	137731	8721381	679	chlorhexidine gluconate	multiple myeloma	2.07	0.25	7.71	0.2549866	2	519	108	58151	679	chlorhexidine gluconate	multiple myeloma	NA	NA	0	0	Inf	1	0	0	0	0	679	chlorhexidine gluconate	multiple myeloma	0	0	Inf	1	0	0	0	0	679	chlorhexidine gluconate	multiple myeloma	0	0	Inf	1	0	0	0	0	679	chlorhexidine gluconate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
680	technetium tc-99m albumin aggregated kit	0	0	15.34	1	0	17	137808	8726514	680	technetium tc-99m albumin aggregated kit	ventilation/perfusion scan	0	0	Inf	1	0	14	0	19	680	technetium tc-99m albumin aggregated kit	ventilation/perfusion scan	NA	NA	0	0	Inf	1	0	0	0	0	680	technetium tc-99m albumin aggregated kit	ventilation/perfusion scan	0	0	Inf	1	0	0	0	2	680	technetium tc-99m albumin aggregated kit	ventilation/perfusion scan	0	0	Inf	1	0	0	0	2	680	technetium tc-99m albumin aggregated kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
682	glipizide	0.87	0.8	0.94	0.000612037	587	42754	137221	8683777	682	glipizide	diabetes mellitus	2.44	1.91	3.09	3.447552e-11	77	8895	834	235419	682	glipizide	diabetes mellitus	30	79	2.51	1.22	4.65	0.006983139	11	1768	124	49949	682	glipizide	diabetes mellitus	3.13	1.3	6.52	0.006145672	8	956	77	28843	682	glipizide	diabetes mellitus	1.02	0.21	3.1	0.7702709	3	1087	74	27319	682	glipizide	diabetes mellitus	0.81	2.24790798667647	0.31	0.009761284	-0.03	0.01	7.136621e-09	0.06	0.16	0.7024874	8583678
684	dimethyl sulfoxide	1.24	0.15	4.6	0.6780591	2	102	137806	8726429	684	dimethyl sulfoxide	stem cell transplant	0	0	1269.15	1	0	12	3	6068	684	dimethyl sulfoxide	stem cell transplant	NA	NA	0	0	Inf	1	0	0	0	0	684	dimethyl sulfoxide	stem cell transplant	0	0	Inf	1	0	0	0	411	684	dimethyl sulfoxide	stem cell transplant	0	0	Inf	1	0	1	0	248	684	dimethyl sulfoxide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
685	lorazepam	3.7	3.6	3.81	0	5310	93498	132498	8633033	685	lorazepam	anxiety	0.92	0.85	1	0.04187203	738	11873	5137	76080	685	lorazepam	anxiety	17	69	0.72	0.58	0.9	0.003018182	96	2370	802	14338	685	lorazepam	anxiety	0.64	0.46	0.87	0.003121341	49	1023	402	5371	685	lorazepam	anxiety	0.74	0.56	0.96	0.02372233	63	2255	491	12965	685	lorazepam	anxiety	-0.18	0.835270211411272	0.1	0.08825806	-0.03	0	4.942597e-70	0.63	0.07	1.296159e-21	8226198
686	thallous chloride tl-201	0	0	5.29	1	0	46	137808	8726485	686	thallous chloride tl-201	cardiac stress test	0	0	Inf	1	0	11	0	951	686	thallous chloride tl-201	cardiac stress test	NA	NA	0	0	Inf	1	0	0	0	0	686	thallous chloride tl-201	cardiac stress test	0	0	Inf	1	0	0	0	69	686	thallous chloride tl-201	cardiac stress test	0	0	Inf	1	0	0	0	89	686	thallous chloride tl-201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
687	dinoprostone	0	0	0.32	1.748933e-05	0	730	137808	8725801	687	dinoprostone	labour induction	0	0	Inf	1	0	383	0	564	687	dinoprostone	labour induction	NA	NA	0	0	Inf	1	0	0	0	0	687	dinoprostone	labour induction	0	0	Inf	1	0	2	0	35	687	dinoprostone	labour induction	0	0	Inf	1	0	22	0	103	687	dinoprostone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
688	dobutamine	0.13	0.06	0.26	2.955511e-17	8	3893	137800	8722638	688	dobutamine	cardiac failure	0	0	5.57	1	0	263	38	14280	688	dobutamine	cardiac failure	39.2	82.9	0	0	74.9	1	0	18	10	2789	688	dobutamine	cardiac failure	0	0	90.31	1	0	16	8	2264	688	dobutamine	cardiac failure	0	0	221.9	1	0	11	4	1468	688	dobutamine	cardiac failure	-13.2	1.85060119758191e-06	1228.26	0.9914222	-0.02	0.01	0.104414	0.27	0.61	0.6617364	837718
689	cyclobenzaprine	3.71	3.55	3.88	0	2221	38343	135587	8688188	689	cyclobenzaprine	pain	2	1.77	2.26	4.735631e-25	296	6117	4498	186042	689	cyclobenzaprine	pain	24.5	76.8	0.98	0.6	1.52	1	21	1567	459	33587	689	cyclobenzaprine	pain	1	0.36	2.22	1	6	414	219	15042	689	cyclobenzaprine	pain	1.15	0.65	1.9	0.5812995	16	1249	289	25893	689	cyclobenzaprine	pain	0.05	1.05127109637602	0.22	0.8062609	-0.02	0	2.268732e-24	0.29	0.09	0.001256952	8431288
690	etidronate disodium	0.11	0.01	0.4	4.304884e-06	2	1159	137806	8725372	690	etidronate disodium	rheumatoid arthritis	2.79	0.34	10.16	0.1630264	2	469	708	462608	690	etidronate disodium	rheumatoid arthritis	33.1	75	0	0	4256.03	1	0	2	154	114814	690	etidronate disodium	rheumatoid arthritis	0	0	16384	1	0	1	44	25526	690	etidronate disodium	rheumatoid arthritis	0	0	4683.77	1	0	2	134	108839	690	etidronate disodium	rheumatoid arthritis	-7.11	0.000816894992105028	307.49	0.9815398	-0.01	0.01	0.02463699	0.36	0.17	0.0392136	81345468
695	technetium tc-99m albumin aggregated	0	0	2377.91	1	0	1	137808	8726530	695	technetium tc-99m albumin aggregated	pulmonary embolism	0	0	9366.57	1	0	1	53	14910	695	technetium tc-99m albumin aggregated	pulmonary embolism	31	77.7	0	0	Inf	1	0	0	10	4599	695	technetium tc-99m albumin aggregated	pulmonary embolism	0	0	Inf	1	0	0	7	2670	695	technetium tc-99m albumin aggregated	pulmonary embolism	0	0	Inf	1	0	0	5	3530	695	technetium tc-99m albumin aggregated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
696	baclofen	1.51	1.43	1.6	1.294065e-44	1346	56575	136462	8669956	696	baclofen	multiple sclerosis	2.1	1.83	2.41	2.329397e-22	228	15402	2960	420112	696	baclofen	multiple sclerosis	26.4	65.1	2.01	1.44	2.75	5.305339e-05	46	3573	345	53961	696	baclofen	multiple sclerosis	2.46	1.44	3.99	0.0007178194	20	913	118	13233	696	baclofen	multiple sclerosis	1.6	1.05	2.35	0.02272776	29	3340	269	49429	696	baclofen	multiple sclerosis	0.73	2.07508060767412	0.15	2.175507e-06	-0.02	0	2.337756e-09	0.53	0.1	2.357664e-07	8673518
697	metoclopramide	1.57	1.48	1.65	4.581759e-53	1378	55858	136430	8670673	697	metoclopramide	nausea	1.86	1.4	2.44	1.481185e-05	71	4439	231	26891	697	metoclopramide	nausea	17.2	84.4	1.68	0.63	3.89	0.206338	7	959	33	7615	697	metoclopramide	nausea	1.87	0.45	5.92	0.2848963	4	420	15	2952	697	metoclopramide	nausea	2.03	0.6	5.53	0.1858495	5	579	22	5183	697	metoclopramide	nausea	0.74	2.09593551449436	0.37	0.04931737	-0.02	0.01	0.006796274	0.23	0.3	0.4430333	891808
698	desoximetasone	0.61	0.24	1.26	0.2314317	7	730	137801	8725801	698	desoximetasone	psoriasis	0	0	10.1	1	0	144	419	162318	698	desoximetasone	psoriasis	24.7	72.9	0	0	20.74	1	0	57	140	42873	698	desoximetasone	psoriasis	0	0	30.36	1	0	35	80	21378	698	desoximetasone	psoriasis	0	0	40.47	1	0	36	75	27506	698	desoximetasone	psoriasis	-10.8	2.03995034111719e-05	283.67	0.9696443	-0.01	0.01	0.02462994	0.32	0.16	0.05005909	8491108
699	butorphanol tartrate	1.86	1.4	2.43	2.314701e-05	56	1906	137752	8724625	699	butorphanol tartrate	migraine	2.26	1.41	3.45	0.0007573204	23	511	811	40687	699	butorphanol tartrate	migraine	21	65	3.71	0.09	24.3	0.2484973	1	16	117	6955	699	butorphanol tartrate	migraine	0	0	Inf	1	0	0	34	1047	699	butorphanol tartrate	migraine	4.12	0.1	26.63	0.226259	1	18	99	7348	699	butorphanol tartrate	migraine	1.48	4.39294568091876	1.03	0.1510066	-0.01	0.01	0.03296737	0.87	0.2	1.702039e-05	885478
700	fluorescein sodium	0.15	0	0.85	0.02611186	1	417	137807	8726114	700	fluorescein sodium	angiogram retina	Inf	0.02	Inf	1	1	99	0	85	700	fluorescein sodium	angiogram retina	NA	NA	0	0	Inf	1	0	0	0	0	700	fluorescein sodium	angiogram retina	0	0	Inf	1	0	10	0	11	700	fluorescein sodium	angiogram retina	0	0	Inf	1	0	3	0	1	700	fluorescein sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
701	metyrosine	0	0	22.79	1	0	12	137808	8726519	701	metyrosine	phaeochromocytoma	0	0	Inf	1	0	5	0	116	701	metyrosine	phaeochromocytoma	NA	NA	0	0	Inf	1	0	0	0	0	701	metyrosine	phaeochromocytoma	0	0	Inf	1	0	0	0	15	701	metyrosine	phaeochromocytoma	0	0	Inf	1	0	0	0	11	701	metyrosine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
702	scopolamine	0.87	0.63	1.17	0.3944728	44	3201	137764	8723330	702	scopolamine	nausea	0.29	0.01	1.62	0.2719273	1	359	301	30971	702	scopolamine	nausea	17.2	84.4	0	0	8	1	0	104	40	8470	702	scopolamine	nausea	0	0	18.6	1	0	40	19	3332	702	scopolamine	nausea	0	0	10.1	1	0	84	27	5678	702	scopolamine	nausea	-13.45	1.44124966182967e-06	578.72	0.9814522	-0.02	0.01	0.007740796	0.25	0.3	0.4073156	891808
703	triazolam	4.63	4.23	5.06	9.293535e-170	531	7283	137277	8719248	703	triazolam	insomnia	1.28	1.01	1.61	0.03426377	82	1665	2540	66244	703	triazolam	insomnia	18	75.8	2.43	1.32	4.17	0.003765081	15	174	409	11526	703	triazolam	insomnia	1.49	0.62	3.08	0.2677008	8	129	220	5292	703	triazolam	insomnia	1.88	0.73	4.04	0.1117679	7	137	239	8786	703	triazolam	insomnia	0.74	2.09593551449436	0.27	0.007422556	-0.04	0	1.115697e-52	0.45	0.09	1.709149e-06	8148188
