results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg	count	count_change	count_label
108	oxycodone terephthalate	0.39	0.14	0.85	0.01379743	6	1800	75265	8787268	108	oxycodone terephthalate	pain	0.55	0.07	2	0.5946347	2	420	1686	194845	108	oxycodone terephthalate	pain	30	80.3	0	0	7.32	1	0	38	506	36189	108	oxycodone terephthalate	pain	0	0	44.19	1	0	13	117	15551	108	oxycodone terephthalate	pain	0	0	8.51	1	0	28	448	26971	108	oxycodone terephthalate	pain	-11.34	1.18877749621577e-05	225.38	0.9598792	-0.01	0	0.001989058	-0.78	0.1	6.058293e-14	8431288	88	354	310
326	oxymorphone	0.58	0.39	0.83	0.001937768	30	6007	75241	8783061	326	oxymorphone	pain	0.9	0.48	1.55	0.8937788	13	1669	1675	193596	326	oxymorphone	pain	30	80.3	0.28	0.01	1.56	0.2756221	1	258	505	35969	326	oxymorphone	pain	0	0	4.41	1	0	114	117	15450	326	oxymorphone	pain	0.39	0.01	2.22	0.5255095	1	154	447	26845	326	oxymorphone	pain	-1.27	0.28083162177838	1	0.2036248	-0.01	0	0.001879715	-0.78	0.1	6.711768e-14	8431288	88	354	310
148	oxyphenonium bromide	0	0	618.63	1	0	2	75271	8789066	148	oxyphenonium bromide	pain	0	0	4214.44	1	0	1	1688	195264	148	oxyphenonium bromide	pain	30	80.3	0	0	Inf	1	0	0	506	36227	148	oxyphenonium bromide	pain	0	0	Inf	1	0	0	117	15564	148	oxyphenonium bromide	pain	0	0	Inf	1	0	0	448	26999	148	oxyphenonium bromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88	354	310
1791	penicillin g potassium	1.22	0.99	1.49	0.05487701	97	9257	75174	8779811	1791	penicillin g potassium	pain	0.44	0.05	1.6	0.3399917	2	524	1686	194741	1791	penicillin g potassium	pain	30	80.3	2.17	0.26	8.21	0.2407779	2	66	504	36161	1791	penicillin g potassium	pain	4.32	0.11	26.39	0.2132884	1	31	116	15533	1791	penicillin g potassium	pain	1.04	0.03	6.05	0.6216749	1	58	447	26941	1791	penicillin g potassium	pain	0.45	1.56831218549017	0.72	0.5339719	-0.01	0	0.00222714	-0.78	0.1	6.175703e-14	8431288	88	354	310
1821	penicillin v	1.32	0.75	2.15	0.248884	16	1418	75255	8787650	1821	penicillin v	pain	0	0	4.74	1	0	92	1688	195173	1821	penicillin v	pain	30	80.3	0	0	23.57	1	0	13	506	36214	1821	penicillin v	pain	0	0	53.63	1	0	11	117	15553	1821	penicillin v	pain	0	0	24.08	1	0	11	448	26988	1821	penicillin v	pain	-10.23	3.60717697475854e-05	185.9	0.9561256	-0.01	0	0.002024421	-0.78	0.1	6.305146e-14	8431288	88	354	310
1822	penicillin v potassium	2.07	1.29	3.15	0.00180381	22	1239	75249	8787829	1822	penicillin v potassium	pain	0	0	3.38	0.6322128	0	128	1688	195137	1822	penicillin v potassium	pain	30	80.3	0	0	28.61	1	0	11	506	36216	1822	penicillin v potassium	pain	0	0	68.14	1	0	9	117	15555	1822	penicillin v potassium	pain	0	0	21.76	1	0	12	448	26987	1822	penicillin v potassium	pain	-10.3	3.3633095185719e-05	190.21	0.9568174	-0.01	0	0.002010711	-0.78	0.1	6.210721e-14	8431288	88	354	310
526	pentazocine	0.77	0.37	1.42	0.4861416	10	1519	75261	8787549	526	pentazocine	pain	0	0	2.03	0.2716079	0	212	1688	195053	526	pentazocine	pain	30	80.3	0	0	14.54	1	0	20	506	36207	526	pentazocine	pain	0	0	146.77	1	0	5	117	15559	526	pentazocine	pain	0	0	15.67	1	0	16	448	26983	526	pentazocine	pain	-10.39	3.07383345474242e-05	191.21	0.9566515	-0.01	0	0.002032601	-0.78	0.1	6.021631e-14	8431288	88	354	310
496	pentazocine lactate	1.1	0.58	1.88	0.66194	13	1385	75258	8787683	496	pentazocine lactate	pain	2.18	0.59	5.66	0.1175803	4	213	1684	195052	496	pentazocine lactate	pain	30	80.3	0	0	14.54	1	0	20	506	36207	496	pentazocine lactate	pain	0	0	93.32	1	0	7	117	15557	496	pentazocine lactate	pain	0	0	16.85	1	0	15	448	26984	496	pentazocine lactate	pain	-10.28	3.4312528777718e-05	186.73	0.9561083	-0.01	0	0.002078465	-0.78	0.1	6.106167e-14	8431288	88	354	310
433	phenazopyridine	1.26	0.78	1.93	0.2697593	21	1952	75250	8787116	433	phenazopyridine	pain	1.06	0.13	3.87	0.7148817	2	219	1686	195046	433	phenazopyridine	pain	30	80.3	6.84	0.78	28.11	0.03959278	2	21	504	36206	433	phenazopyridine	pain	0	0	146.77	1	0	5	117	15559	433	phenazopyridine	pain	6.05	0.68	25.02	0.04952658	2	20	446	26979	433	phenazopyridine	pain	1.66	5.2593108444469	0.74	0.0245905	-0.01	0	0.002199534	-0.78	0.1	7.167066e-14	8431288	88	354	310
1843	pramoxine	2.07	0.83	4.32	0.09014048	7	394	75264	8788674	1843	pramoxine	pain	2.63	0.07	15.46	0.3211679	1	44	1687	195221	1843	pramoxine	pain	30	80.3	0	0	20.02	1	0	15	506	36212	1843	pramoxine	pain	0	0	93.32	1	0	7	117	15557	1843	pramoxine	pain	0	0	26.97	1	0	10	448	26989	1843	pramoxine	pain	-10.18	3.79212089307676e-05	212.15	0.9617217	-0.01	0	0.002096307	-0.78	0.1	6.187353e-14	8431288	88	354	310
1476	pregabalin	1.13	1.07	1.19	7.777757e-06	1391	143808	73880	8645260	1476	pregabalin	pain	1.29	1.11	1.5	0.0009689502	201	18487	1487	176778	1476	pregabalin	pain	30	80.3	1.14	0.89	1.45	0.2600672	85	5441	421	30786	1476	pregabalin	pain	1.18	0.65	2.02	0.5642062	16	1840	101	13724	1476	pregabalin	pain	1.28	1	1.64	0.04676087	84	4113	364	22886	1476	pregabalin	pain	0.25	1.28402541668774	0.11	0.02669068	-0.01	0	0.001674605	-0.77	0.1	1.25223e-13	8431288	88	354	310
123	promethazine	1.18	1.06	1.3	0.002388367	369	36664	74902	8752404	123	promethazine	pain	1.53	1.18	1.96	0.001085486	68	5205	1620	190060	123	promethazine	pain	30	80.3	1.25	0.7	2.06	0.3925214	16	925	490	35302	123	promethazine	pain	0.51	0.01	2.94	1	1	257	116	15307	123	promethazine	pain	1.16	0.64	1.95	0.5683936	15	782	433	26217	123	promethazine	pain	0.03	1.03045453395352	0.26	0.9216794	-0.01	0	0.002168448	-0.78	0.1	6.485103e-14	8431288	88	354	310
279	propoxyphene	0.53	0.44	0.64	3.2835e-14	119	26036	75152	8763032	279	propoxyphene	pain	0.49	0.32	0.72	6.614221e-05	27	6243	1661	189022	279	propoxyphene	pain	30	80.3	0	0	3.94	1	0	69	506	36158	279	propoxyphene	pain	0	0	53.63	1	0	11	117	15553	279	propoxyphene	pain	1.57	0.19	5.89	0.3704244	2	77	446	26922	279	propoxyphene	pain	0.34	1.40494759056359	0.72	0.638981	-0.01	0	0.002160683	-0.78	0.1	6.635843e-14	8431288	88	354	310
550	propoxyphene napsylate	0.69	0.53	0.88	0.002150576	65	10969	75206	8778099	550	propoxyphene napsylate	pain	0.37	0.2	0.63	2.448381e-05	14	4268	1674	190997	550	propoxyphene napsylate	pain	30	80.3	0	0	18.62	1	0	16	506	36211	550	propoxyphene napsylate	pain	0	0	4799.05	1	0	1	117	15563	550	propoxyphene napsylate	pain	0	0	12.95	1	0	19	448	26980	550	propoxyphene napsylate	pain	-10.48	2.80927225261909e-05	196.93	0.9575531	-0.01	0	0.002055377	-0.78	0.1	5.86818e-14	8431288	88	354	310
432	quinethazone	0	0	618.63	1	0	2	75271	8789066	432	quinethazone	pain	0	0	4214.44	1	0	1	1688	195264	432	quinethazone	pain	30	80.3	0	0	Inf	1	0	0	506	36227	432	quinethazone	pain	0	0	Inf	1	0	0	117	15564	432	quinethazone	pain	0	0	Inf	1	0	0	448	26999	432	quinethazone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88	354	310
597	silver sulfadiazine	1.49	0.79	2.56	0.1694528	13	1019	75258	8788049	597	silver sulfadiazine	pain	4.05	1.29	9.7	0.009288502	5	143	1683	195122	597	silver sulfadiazine	pain	30	80.3	6.55	1.7	18.09	0.004289	4	44	502	36183	597	silver sulfadiazine	pain	21.14	5.27	62.33	6.943901e-05	4	26	113	15538	597	silver sulfadiazine	pain	0	0	7.91	1	0	30	448	26969	597	silver sulfadiazine	pain	1.78	5.92985641859115	0.52	0.0006400746	-0.01	0	0.002193615	-0.79	0.1	4.59374e-14	8431288	88	354	310
1122	sodium fluoride	0.8	0.34	1.57	0.6346442	8	1174	75263	8787894	1122	sodium fluoride	pain	0	0	13.26	1	0	34	1688	195231	1122	sodium fluoride	pain	30	80.3	0	0	25.84	1	0	12	506	36215	1122	sodium fluoride	pain	0	0	203.32	1	0	4	117	15560	1122	sodium fluoride	pain	0	0	26.97	1	0	10	448	26989	1122	sodium fluoride	pain	-10.3	3.3633095185719e-05	233.82	0.9648581	-0.01	0	0.002080363	-0.78	0.1	6.093153e-14	8431288	88	354	310
1638	tapentadol	0.68	0.46	0.99	0.04377463	29	4943	75242	8784125	1638	tapentadol	pain	0.96	0.49	1.68	1	12	1453	1676	193812	1638	tapentadol	pain	30	80.3	1	0.32	2.37	1	5	358	501	35869	1638	tapentadol	pain	2.22	0.26	8.38	0.2337658	2	121	115	15443	1638	tapentadol	pain	0.9	0.24	2.34	1	4	269	444	26730	1638	tapentadol	pain	0.08	1.08328706767496	0.41	0.842615	-0.01	0	0.002128806	-0.78	0.1	6.228198e-14	8431288	88	354	310
753	temazepam	1.04	0.91	1.18	0.5497718	238	26751	75033	8762317	753	temazepam	pain	1.57	1.1	2.18	0.009438123	37	2747	1651	192518	753	temazepam	pain	30	80.3	0.54	0.15	1.41	0.3409289	4	523	502	35704	753	temazepam	pain	0	0	2.39	0.4115104	0	208	117	15356	753	temazepam	pain	0.96	0.35	2.13	1	6	376	442	26623	753	temazepam	pain	-0.25	0.778800783071405	0.41	0.5461291	-0.01	0	0.002165209	-0.78	0.1	6.040398e-14	8431288	88	354	310
768	tocainide	0	0	38.33	1	0	13	75271	8789055	768	tocainide	pain	0	0	612.9	1	0	2	1688	195263	768	tocainide	pain	30	80.3	0	0	Inf	1	0	0	506	36227	768	tocainide	pain	0	0	Inf	1	0	0	117	15564	768	tocainide	pain	0	0	Inf	1	0	0	448	26999	768	tocainide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88	354	310
1138	tramadol	1.11	1.04	1.18	0.002467746	921	97187	74350	8691881	1138	tramadol	pain	1.5	1.3	1.74	9.081266e-08	219	17606	1469	177659	1138	tramadol	pain	30	80.3	0.95	0.71	1.26	0.8333684	56	4180	450	32047	1138	tramadol	pain	1.26	0.68	2.18	0.3655514	15	1627	102	13937	1138	tramadol	pain	0.82	0.59	1.12	0.2394192	45	3228	403	23771	1138	tramadol	pain	-0.09	0.913931185271228	0.14	0.4931981	-0.01	0	0.002207692	-0.78	0.1	5.615452e-14	8431288	88	354	310
284	triprolidine	2.48	1.23	4.48	0.006258909	11	517	75260	8788551	284	triprolidine	pain	0	0	8.19	1	0	54	1688	195211	284	triprolidine	pain	30	80.3	0	0	36.32	1	0	9	506	36218	284	triprolidine	pain	0	0	703.61	1	0	2	117	15562	284	triprolidine	pain	0	0	41.92	1	0	7	448	26992	284	triprolidine	pain	-9.35	8.69654190944029e-05	177.7	0.9580196	-0.01	0	0.002082482	-0.78	0.1	6.104652e-14	8431288	88	354	310
301	trolamine polypeptide oleate condensate	0	0	23.64	1	0	20	75271	8789048	301	trolamine polypeptide oleate condensate	pain	0	0	58.68	1	0	9	1688	195256	301	trolamine polypeptide oleate condensate	pain	30	80.3	0	0	2675.51	1	0	1	506	36226	301	trolamine polypeptide oleate condensate	pain	0	0	4799.05	1	0	1	117	15563	301	trolamine polypeptide oleate condensate	pain	0	0	Inf	1	0	0	448	26999	301	trolamine polypeptide oleate condensate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88	354	310
423	tromethamine	1.11	0.69	1.71	0.5633754	21	2201	75250	8786867	423	tromethamine	pain	1.26	0.34	3.26	0.5655225	4	367	1684	194898	423	tromethamine	pain	30	80.3	0	0	6.59	1	0	42	506	36185	423	tromethamine	pain	0	0	18.28	1	0	29	117	15535	423	tromethamine	pain	0	0	12.24	1	0	20	448	26979	423	tromethamine	pain	-11.09	1.52642051992746e-05	205.62	0.9569714	-0.01	0	0.002040041	-0.78	0.1	6.685957e-14	8431288	88	354	310
1366	ziconotide acetate	0.15	0.02	0.55	0.0004014562	2	1523	75269	8787545	1366	ziconotide acetate	pain	0.16	0	0.9	0.02503051	1	718	1687	194547	1366	ziconotide acetate	pain	30	80.3	0	0	1.29	0.12351	0	206	506	36021	1366	ziconotide acetate	pain	0	0	4.85	1	0	104	117	15460	1366	ziconotide acetate	pain	0	0	1.95	0.269833	0	116	448	26883	1366	ziconotide acetate	pain	-12.16	5.2357523949781e-06	160.21	0.9395037	-0.01	0	0.002056239	-0.78	0.1	7.299694e-14	8431288	88	354	310
1903	abatacept	2.4	2.2	2.61	8.274374e-73	566	27674	74705	8761394	1903	abatacept	rheumatoid arthritis	0.73	0.66	0.81	1.859204e-10	397	17861	13165	432364	1903	abatacept	rheumatoid arthritis	33.1	76	0.59	0.49	0.71	1.975066e-09	121	4776	4576	107327	1903	abatacept	rheumatoid arthritis	0.45	0.25	0.74	0.000508715	16	1026	825	23704	1903	abatacept	rheumatoid arthritis	0.65	0.54	0.78	5.362332e-07	129	4650	4266	99930	1903	abatacept	rheumatoid arthritis	-0.46	0.631283645506926	0.09	6.294672e-08	-0.01	0	1.429569e-09	-0.2	0.04	1.500298e-07	81345468	78	432	393
1896	adalimumab	4.05	3.97	4.14	0	11177	362459	64094	8426609	1896	adalimumab	rheumatoid arthritis	1.11	1.07	1.15	1.442825e-07	4074	125909	9488	324316	1896	adalimumab	rheumatoid arthritis	33.1	76	0.82	0.76	0.88	3.484615e-08	941	26298	3756	85805	1896	adalimumab	rheumatoid arthritis	0.76	0.63	0.91	0.002898613	148	5414	693	19316	1896	adalimumab	rheumatoid arthritis	0.82	0.76	0.89	2.988279e-07	883	24449	3512	80131	1896	adalimumab	rheumatoid arthritis	-0.21	0.810584245970187	0.04	1.637875e-09	-0.01	0	7.039022e-11	-0.2	0.04	1.333293e-07	81345468	78	432	393
1889	anakinra	0.64	0.36	1.07	0.09433462	15	2717	75256	8786351	1889	anakinra	rheumatoid arthritis	0.15	0.05	0.36	4.970796e-09	5	1089	13557	449136	1889	anakinra	rheumatoid arthritis	33.1	76	0.15	0	0.85	0.02353776	1	158	4696	111945	1889	anakinra	rheumatoid arthritis	0	0	4.68	1	0	25	841	24705	1889	anakinra	rheumatoid arthritis	0.14	0	0.81	0.01619131	1	165	4394	104415	1889	anakinra	rheumatoid arthritis	-2.06	0.127453969894821	1	0.03962076	-0.01	0	2.905376e-10	-0.2	0.04	1.794157e-07	81345468	78	432	393
844	auranofin	1.74	0.47	4.5	0.3012376	4	269	75267	8788799	844	auranofin	rheumatoid arthritis	0.51	0.1	1.5	0.2954714	3	197	13559	450028	844	auranofin	rheumatoid arthritis	33.1	76	3.41	0.08	26.56	0.2799034	1	7	4696	112096	844	auranofin	rheumatoid arthritis	0	0	Inf	1	0	0	841	24730	844	auranofin	rheumatoid arthritis	3.4	0.08	26.49	0.2806017	1	7	4394	104573	844	auranofin	rheumatoid arthritis	1.27	3.56085256235552	1.07	0.2358555	-0.01	0	2.979757e-10	-0.2	0.04	1.96185e-07	81345468	78	432	393
787	bentiromide	0	0	4251.42	1	0	1	75271	8789067	787	bentiromide	rheumatoid arthritis	0	0	1269.05	1	0	1	13562	450224	787	bentiromide	rheumatoid arthritis	33.1	76	0	0	Inf	1	0	0	4697	112103	787	bentiromide	rheumatoid arthritis	0	0	Inf	1	0	0	841	24730	787	bentiromide	rheumatoid arthritis	0	0	Inf	1	0	0	4395	104580	787	bentiromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78	432	393
1635	bepotastine besilate	1.34	0.36	3.46	0.5504462	4	349	75267	8788719	1635	bepotastine besilate	rheumatoid arthritis	1.75	0.04	10.99	0.4476487	1	19	13561	450206	1635	bepotastine besilate	rheumatoid arthritis	33.1	76	0	0	20.26	1	0	6	4697	112097	1635	bepotastine besilate	rheumatoid arthritis	0	0	Inf	1	0	0	841	24730	1635	bepotastine besilate	rheumatoid arthritis	0	0	20.21	1	0	6	4395	104574	1635	bepotastine besilate	rheumatoid arthritis	-8.41	0.000222629856918889	80.39	0.9166458	-0.01	0	3.061373e-10	-0.2	0.04	1.89843e-07	81345468	78	432	393
56	biotin	2.19	1.87	2.54	8.561027e-20	174	9307	75097	8779761	56	biotin	rheumatoid arthritis	0.75	0.43	1.2	0.2836622	17	755	13545	449470	56	biotin	rheumatoid arthritis	33.1	76	0.84	0.42	1.53	0.6712806	11	312	4686	111791	56	biotin	rheumatoid arthritis	3.27	0.07	23.65	0.2842884	1	9	840	24721	56	biotin	rheumatoid arthritis	0.73	0.36	1.33	0.3542552	11	357	4384	104223	56	biotin	rheumatoid arthritis	-0.23	0.794533602503334	0.29	0.4416973	-0.01	0	3.254817e-10	-0.2	0.04	1.764296e-07	81345468	78	432	393
2169	calcium gluconate	1.42	1.14	1.74	0.001443659	92	7571	75179	8781497	2169	calcium gluconate	rheumatoid arthritis	0.97	0.67	1.37	1	33	1127	13529	449098	2169	calcium gluconate	rheumatoid arthritis	33.1	76	0	0	9.51	1	0	11	4697	112092	2169	calcium gluconate	rheumatoid arthritis	0	0	71.21	1	0	3	841	24727	2169	calcium gluconate	rheumatoid arthritis	0	0	10.62	1	0	10	4395	104570	2169	calcium gluconate	rheumatoid arthritis	-8.31	0.000246044043362099	54.58	0.8789625	-0.01	0	3.136808e-10	-0.2	0.04	1.917948e-07	81345468	78	432	393
1758	cefaclor	0.53	0.21	1.1	0.09530741	7	1537	75264	8787531	1758	cefaclor	rheumatoid arthritis	1.38	0.16	5.28	0.6584702	2	48	13560	450177	1758	cefaclor	rheumatoid arthritis	33.1	76	1.91	0.22	7.66	0.2963669	2	25	4695	112078	1758	cefaclor	rheumatoid arthritis	0	0	1126.64	1	0	1	841	24729	1758	cefaclor	rheumatoid arthritis	1.98	0.23	7.99	0.2824314	2	24	4393	104556	1758	cefaclor	rheumatoid arthritis	0.67	1.95423732063594	0.74	0.3643921	-0.01	0	3.028906e-10	-0.2	0.04	1.964889e-07	81345468	78	432	393
1345	celecoxib	1.48	1.39	1.57	2.200538e-33	1095	86846	74176	8702222	1345	celecoxib	rheumatoid arthritis	1.17	1.06	1.28	0.001269155	478	13643	13084	436582	1345	celecoxib	rheumatoid arthritis	33.1	76	1.82	1.56	2.1	1.306153e-13	200	2679	4497	109424	1345	celecoxib	rheumatoid arthritis	1.45	0.94	2.15	0.07589539	27	554	814	24176	1345	celecoxib	rheumatoid arthritis	1.86	1.59	2.17	6.942225e-14	190	2477	4205	102103	1345	celecoxib	rheumatoid arthritis	0.6	1.82211880039051	0.07	4.121446e-17	-0.01	0	6.037233e-11	-0.2	0.04	2.486976e-07	81345468	78	432	393
1908	certolizumab pegol	2.59	2.4	2.79	6.835327e-104	704	31904	74567	8757164	1908	certolizumab pegol	rheumatoid arthritis	0.66	0.58	0.74	2.043739e-12	257	12866	13305	437359	1908	certolizumab pegol	rheumatoid arthritis	33.1	76	0.51	0.41	0.63	1.434928e-11	86	3958	4611	108145	1908	certolizumab pegol	rheumatoid arthritis	0.29	0.14	0.54	3.081647e-06	10	991	831	23739	1908	certolizumab pegol	rheumatoid arthritis	0.63	0.51	0.77	1.499459e-06	98	3678	4297	100902	1908	certolizumab pegol	rheumatoid arthritis	-0.58	0.559898366565402	0.1	4.093155e-09	-0.01	0	1.819813e-10	-0.2	0.04	2.47419e-07	81345468	78	432	393
1342	cevimeline	2.7	1.86	3.8	5.206633e-07	34	1469	75237	8787599	1342	cevimeline	rheumatoid arthritis	1.03	0.51	1.87	0.8758993	11	354	13551	449871	1342	cevimeline	rheumatoid arthritis	33.1	76	1.51	0.48	3.68	0.3929701	5	79	4692	112024	1342	cevimeline	rheumatoid arthritis	0	0	14.92	1	0	9	841	24721	1342	cevimeline	rheumatoid arthritis	1.51	0.48	3.67	0.3936745	5	79	4390	104501	1342	cevimeline	rheumatoid arthritis	0.33	1.39096812846378	0.46	0.47396	-0.01	0	3.037722e-10	-0.2	0.04	1.958184e-07	81345468	78	432	393
50	chloroquine	1.2	0.73	1.86	0.3873046	20	1940	75251	8787128	50	chloroquine	rheumatoid arthritis	0.62	0.36	1	0.0502457	17	911	13545	449314	50	chloroquine	rheumatoid arthritis	33.1	76	1.05	0.42	2.22	0.8422179	7	159	4690	111944	50	chloroquine	rheumatoid arthritis	0	0	4.89	1	0	24	841	24706	50	chloroquine	rheumatoid arthritis	1.01	0.4	2.13	0.8473099	7	165	4388	104415	50	chloroquine	rheumatoid arthritis	-0.13	0.878095430920561	0.39	0.7354027	-0.01	0	3.00264e-10	-0.2	0.04	1.894349e-07	81345468	78	432	393
49	chloroquine phosphate	0.92	0.34	2.01	1	6	762	75265	8788306	49	chloroquine phosphate	rheumatoid arthritis	0.42	0.11	1.1	0.09244356	4	313	13558	449912	49	chloroquine phosphate	rheumatoid arthritis	33.1	76	0	0	7.83	1	0	13	4697	112090	49	chloroquine phosphate	rheumatoid arthritis	0	0	156.71	1	0	2	841	24728	49	chloroquine phosphate	rheumatoid arthritis	0	0	7.81	1	0	13	4395	104567	49	chloroquine phosphate	rheumatoid arthritis	-9.43	8.02791999364078e-05	83.79	0.9104178	-0.01	0	2.964146e-10	-0.2	0.04	1.905342e-07	81345468	78	432	393
454	chlorphenesin carbamate	3.07	0.08	18.18	0.2829294	1	38	75270	8789030	454	chlorphenesin carbamate	rheumatoid arthritis	0	0	13.23	1	0	11	13562	450214	454	chlorphenesin carbamate	rheumatoid arthritis	33.1	76	0	0	Inf	1	0	0	4697	112103	454	chlorphenesin carbamate	rheumatoid arthritis	0	0	Inf	1	0	0	841	24730	454	chlorphenesin carbamate	rheumatoid arthritis	0	0	Inf	1	0	0	4395	104580	454	chlorphenesin carbamate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78	432	393
103	cortisone acetate	2.18	1.65	2.81	1.261364e-07	59	3168	75212	8785900	103	cortisone acetate	rheumatoid arthritis	1.07	0.59	1.79	0.7852845	15	465	13547	449760	103	cortisone acetate	rheumatoid arthritis	33.1	76	0	0	3.97	0.6244687	0	24	4697	112079	103	cortisone acetate	rheumatoid arthritis	0	0	25.01	1	0	6	841	24724	103	cortisone acetate	rheumatoid arthritis	0	0	5.1	1	0	19	4395	104561	103	cortisone acetate	rheumatoid arthritis	-9.35	8.69654190944029e-05	64.9	0.8853928	-0.01	0	3.057324e-10	-0.2	0.04	1.935861e-07	81345468	78	432	393
2180	deflazacort	2.37	1.62	3.34	1.190336e-05	33	1629	75238	8787439	2180	deflazacort	rheumatoid arthritis	1.05	0.69	1.55	0.7629743	27	850	13535	449375	2180	deflazacort	rheumatoid arthritis	33.1	76	0.91	0.33	2.03	1	6	157	4691	111946	2180	deflazacort	rheumatoid arthritis	0	0	8.21	1	0	15	841	24715	2180	deflazacort	rheumatoid arthritis	1.02	0.4	2.16	0.8456018	7	163	4388	104417	2180	deflazacort	rheumatoid arthritis	-0.05	0.951229424500714	0.39	0.8871833	-0.01	0	3.070178e-10	-0.2	0.04	1.90224e-07	81345468	78	432	393
269	deserpidine	0	0	59.19	1	0	9	75271	8789059	269	deserpidine	rheumatoid arthritis	0	0	80.37	1	0	3	13562	450222	269	deserpidine	rheumatoid arthritis	33.1	76	0	0	Inf	1	0	0	4697	112103	269	deserpidine	rheumatoid arthritis	0	0	Inf	1	0	0	841	24730	269	deserpidine	rheumatoid arthritis	0	0	Inf	1	0	0	4395	104580	269	deserpidine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78	432	393
1839	desmethyl piroxicam	0.75	0.46	1.15	0.215795	21	3268	75250	8785800	1839	desmethyl piroxicam	rheumatoid arthritis	0.34	0.11	0.8	0.007082425	5	490	13557	449735	1839	desmethyl piroxicam	rheumatoid arthritis	33.1	76	0.38	0.01	2.23	0.5215622	1	62	4696	112041	1839	desmethyl piroxicam	rheumatoid arthritis	1.55	0.04	9.76	0.4878251	1	19	840	24711	1839	desmethyl piroxicam	rheumatoid arthritis	0	0	1.99	0.2641783	0	46	4395	104534	1839	desmethyl piroxicam	rheumatoid arthritis	-0.95	0.386741023454501	1.01	0.3437728	-0.01	0	3.034635e-10	-0.2	0.04	1.973051e-07	81345468	78	432	393
2059	diclofenac	1.15	1.02	1.28	0.0173996	320	32607	74951	8756461	2059	diclofenac	rheumatoid arthritis	0.73	0.61	0.86	0.0001739127	134	6091	13428	444134	2059	diclofenac	rheumatoid arthritis	33.1	76	1.29	0.95	1.72	0.08467637	50	924	4647	111179	2059	diclofenac	rheumatoid arthritis	1.01	0.4	2.14	0.846713	7	203	834	24527	2059	diclofenac	rheumatoid arthritis	1.19	0.85	1.62	0.2685632	43	860	4352	103720	2059	diclofenac	rheumatoid arthritis	0.14	1.15027379885723	0.15	0.3273974	-0.01	0	3.257701e-10	-0.2	0.04	1.914838e-07	81345468	78	432	393
1098	diclofenac potassium	1.5	1.05	2.08	0.02360607	36	2807	75235	8786261	1098	diclofenac potassium	rheumatoid arthritis	1.91	1.05	3.21	0.01949771	15	261	13547	449964	1098	diclofenac potassium	rheumatoid arthritis	33.1	76	2.19	0.97	4.34	0.04115989	9	98	4688	112005	1098	diclofenac potassium	rheumatoid arthritis	0	0	14.92	1	0	9	841	24721	1098	diclofenac potassium	rheumatoid arthritis	2.43	1.13	4.67	0.01210043	10	98	4385	104482	1098	diclofenac potassium	rheumatoid arthritis	0.8	2.22554092849247	0.33	0.01561585	-0.01	0	3.341812e-10	-0.2	0.04	2.126789e-07	81345468	78	432	393
